TIMESTAMP LAI SM1 SM2 SIF
2001072300 4.3667530474507 0.188947368421053 0.26421052631579 -999
2001072400 4.38826017060367 0.347368421052632 0.365263157894737 1.93753683567047
2001072500 4.3749809914668 0.324210526315789 0.355263157894737 -999
2001072600 4.33924682787157 0.306315789473684 0.345263157894737 -999
2001072700 4.28721274054111 0.29 0.334210526315789 -999
2001072800 4.22503379019851 0.28001 0.322105263157895 1.78135919570922
2001072900 4.15886503756689 0.27 0.312105263157895 -999
2001073000 4.09486154336933 0.256315789473684 0.297368421052632 -999
2001073100 4.03917836832896 0.24 0.284216315789474 -999
2001080100 3.99143838905029 0.228421052631579 0.273161052631579 1.76007747650146
2001080200 3.94604413390725 0.303684210526316 0.27 -999
2001080300 3.90132014127707 0.306315789473684 0.28001 -999
2001080400 3.85559094953699 0.285267894736842 0.28001 -999
2001080500 3.80718109706422 0.265263157894737 0.271053684210526 1.67691910266876
2001080600 3.75441512223601 0.247368421052632 0.27 -999
2001080700 3.69561756342957 0.23 0.27 -999
2001080800 3.62414261403925 0.22 0.26 -999
2001080900 3.53832401602094 0.21 0.26 1.62686049938201
2001081000 3.44395563059424 0.21 0.26 -999
2001081100 3.34683131897872 0.2 0.26 -999
2001081200 3.25274494239397 0.2 0.25 -999
2001081300 3.16749036205957 0.195789473684211 0.25 1.53802216053009
2001081400 3.0968614391951 0.19 0.25 -999
2001081500 3.04081117835686 0.19 0.25 -999
2001081600 2.99316088777623 0.181052631578947 0.25 -999
2001081700 2.95050688418545 0.184736842105263 0.247894736842105 1.51337397098541
2001081800 2.90944548431677 0.183846153846154 0.25 -999
2001081900 2.86657300490243 0.18 0.24 -999
2001082000 2.81848576267466 0.18 0.24 -999
2001082100 2.7617800743657 0.18 0.24 1.41194951534271
2001082200 2.69065456812801 0.186842105263158 0.243684210526316 -999
2001082300 2.60504442430373 0.320526315789474 0.33 -999
2001082400 2.51015078790971 0.3 0.33 -999
2001082500 2.41117480396279 0.344210526315789 0.37 1.20403814315795
2001082600 2.31331761747978 0.32 0.359473684210526 -999
2001082700 2.22178037347754 0.303157894736842 0.343157894736842 -999
2001082800 2.14176421697288 0.28631947368421 0.332105263157895 -999
2001082900 2.07660901563838 0.27 0.317368421052632 0.874470472335815
2001083000 2.02233573485206 0.258421052631579 0.305263157894737 -999
2001083100 1.97316716618896 0.346315789473684 0.37 -999
2001090100 1.92332610122412 0.323157894736842 0.36 -999
2001090200 1.86703533153257 0.309473684210526 0.35 0.793192684650421
2001090300 1.79851764868934 0.295263157894737 0.341052631578947 -999
2001090400 1.71199584426947 0.283164736842105 0.330526315789474 -999
2001090500 1.55247292556555 0.267368421052632 0.317368421052632 -999
2001090600 1.30929813208724 0.257368421052632 0.306315789473684 0.5420942902565
2001090700 1.04321360373517 0.301578947368421 0.340526315789474 -999
2001090800 0.814961480409967 0.318421052631579 0.364210526315789 -999
2001090900 0.685283902012249 0.363157894736842 0.382105263157895 -999
2001091000 0.626665866938847 -999 -999 0.476876735687255
2001091100 0.571077862876262 0.324210526315789 0.364210526315789 -999
2001091200 0.518490263659626 0.31 0.353157894736842 -999
2001091300 0.468873443124072 0.3 0.344210526315789 -999
2001091400 0.422197775104732 0.29 0.34 0.1838299036026
2001091500 0.378433633436738 0.28001 0.33 -999
2001091600 0.337551391955223 0.275268421052632 0.323157894736842 -999
2001091700 0.29952142449532 0.27 0.316315789473684 -999
2001091800 0.26431410489216 0.27 0.311052631578947 0.153766065835952
2001091900 0.231899806980876 0.27 0.32 -999
2001092000 0.202248904596601 0.28001 0.32 -999
2001092100 0.175331771574466 0.28001 0.32 -999
2001092200 0.151118781749605 0.276322105263158 0.32 0.112226426601409
2001092300 0.12958030895715 0.27 0.32 -999
2001092400 0.110686727032232 0.27 0.319473684210526 -999
2001092500 0.0944084098099856 0.26 0.31 -999
2001092600 0.0807157311255415 0.26 0.31 0.109609223902225
2001092700 0.069579064814033 0.26 0.31 -999
2001092800 0.0609687847105922 0.26 0.31 -999
2001092900 0.0548552646503513 0.257894736842105 0.3 -999
2001093000 0.0512088784684432 0.25 0.3 0.0949720665812492
2001100100 0.0499999999999999 0.25 0.3 -999
