yyyy mm dd hh mi |  m s{-1}   |     C       |    %     |    mb    |  W m{-2}  |  W m{-2} | Inches/timestep
----------------------------------------------------------------------------------------------------------------------
1998 03 13 15 30     7.040    -2.300    79.800   997.000   344.000   285.000     0.000
1998 03 13 16 00     6.920    -1.700    78.300   996.000   409.000   290.000     0.000
1998 03 13 16 30     7.390    -1.200    77.200   996.000   468.000   283.000     0.000
1998 03 13 17 00     8.350    -0.600    76.700   996.000   625.000   246.000     0.000
1998 03 13 17 30     8.360     0.000    76.100   995.000   716.000   235.000     0.000
1998 03 13 18 00     7.980     0.400    76.900   994.000   713.000   237.000     0.000
1998 03 13 18 30     7.800     1.100    76.200   994.000   715.000   239.000     0.000
1998 03 13 19 00     7.910     1.800    74.300   993.000   703.000   242.000     0.000
1998 03 13 19 30     7.870     2.400    73.800   993.000   672.000   242.000     0.000
1998 03 13 20 00     8.060     3.000    74.600   992.000   604.000   252.000     0.000
1998 03 13 20 30     7.520     3.700    75.300   991.000   570.000   250.000     0.000
1998 03 13 21 00     8.320     4.400    74.800   991.000   516.000   261.000     0.000
1998 03 13 21 30     6.680     4.800    77.300   990.000   326.000   285.000     0.000
1998 03 13 22 00     6.000     5.000    78.500   990.000   222.000   293.000     0.000
1998 03 13 22 30     5.590     5.000    79.000   989.000   132.000   298.000     0.000
1998 03 13 23 00     5.050     4.700    80.500   989.000    74.000   302.000     0.000
1998 03 13 23 30     5.170     4.500    81.700   989.000    42.000   301.000     0.000
1998 03 14 00 00     5.040     4.200    83.600   988.000     9.000   297.000     0.000
1998 03 14 00 30     4.760     3.700    86.400   988.000     2.000   276.000     0.000
1998 03 14 01 00     5.400     3.400    87.200   988.000     0.000   254.000     0.000
1998 03 14 01 30     6.230     3.600    84.200   988.000     0.000   255.000     0.000
1998 03 14 02 00     6.110     3.300    84.700   987.000     0.000   255.000     0.000
1998 03 14 02 30     5.780     2.700    87.300   987.000     0.000   255.000     0.000
1998 03 14 03 00     5.820     2.400    88.800   987.000     0.000   258.000     0.000
1998 03 14 03 30     6.660     2.900    87.300   987.000     0.000   259.000     0.000
1998 03 14 04 00     6.850     3.000    87.300   988.000     0.000   260.000     0.000
1998 03 14 04 30     6.570     3.000    88.100   988.000     0.000   265.000     0.000
1998 03 14 05 00     7.590     3.500    87.800   988.000     0.000   255.000     0.000
1998 03 14 05 30     7.220     3.400    88.300   988.000     0.000   250.000     0.000
1998 03 14 06 00     7.720     3.100    87.200   988.000     0.000   241.000     0.000
1998 03 14 06 30     8.450     2.800    87.700   988.000     0.000   238.000     0.000
1998 03 14 07 00     7.690     2.200    89.300   989.000     0.000   245.000     0.000
1998 03 14 07 30     9.780     1.700    82.100   990.000     0.000   227.000     0.000
1998 03 14 08 00     9.470     0.500    83.900   990.000     0.000   271.000     0.000
1998 03 14 08 30     9.940    -0.900    79.800   991.000     0.000   215.000     0.000
1998 03 14 09 00     9.360    -1.800    79.700   992.000     0.000   210.000     0.000
1998 03 14 09 30     8.460    -2.200    80.400   993.000     0.000   217.000     0.000
1998 03 14 10 00     7.780    -2.600    81.500   994.000     0.000   209.000     0.000
1998 03 14 10 30     7.150    -3.100    82.100   995.000     0.000   207.000     0.000
1998 03 14 11 00     7.010    -3.600    84.300   996.000     0.000   206.000     0.000
1998 03 14 11 30     6.760    -4.100    83.700   996.000     0.000   205.000     0.000
1998 03 14 12 00     7.380    -4.600    83.200   997.000     0.000   204.000     0.000
1998 03 14 12 30     6.350    -4.700    84.100   997.000    12.000   203.000     0.000
1998 03 14 13 00     6.620    -4.800    82.900   998.000    73.000   204.000     0.000
1998 03 14 13 30     6.340    -4.600    82.700   999.000   158.000   205.000     0.000
1998 03 14 14 00     6.880    -4.500    81.100   999.000   236.000   207.000     0.000
1998 03 14 14 30     6.840    -4.200    80.100  1000.000   341.000   210.000     0.000
1998 03 14 15 00     6.580    -3.900    78.900  1000.000   402.000   211.000     0.000
1998 03 14 15 30     6.170    -3.600    77.900  1001.000   434.000   219.000     0.000
1998 03 14 16 00     6.240    -3.200    77.100  1001.000   529.000   229.000     0.000
1998 03 14 16 30     5.670    -3.000    76.300  1002.000   566.000   232.000     0.000
1998 03 14 17 00     5.770    -2.600    75.200  1002.000   611.000   224.000     0.000
1998 03 14 17 30     5.290    -2.400    74.500  1002.000   592.000   226.000     0.000
1998 03 14 18 00     5.510    -1.800    72.100  1002.000   730.000   226.000     0.000
1998 03 14 18 30     5.020    -1.500    67.800  1002.000   735.000   230.000     0.000
1998 03 14 19 00     4.920    -1.300    66.700  1001.000   629.000   233.000     0.000
1998 03 14 19 30     5.150    -1.000    66.900  1001.000   651.000   227.000     0.000
1998 03 14 20 00     5.440    -0.600    63.600  1001.000   613.000   221.000     0.000
1998 03 14 20 30     5.590    -0.500    60.300  1001.000   585.000   223.000     0.000
1998 03 14 21 00     5.230    -0.300    60.500  1001.000   499.000   220.000     0.000
1998 03 14 21 30     5.180    -0.100    60.000  1001.000   397.000   222.000     0.000
1998 03 14 22 00     4.600     0.000    61.200  1001.000   347.000   223.000     0.000
1998 03 14 22 30     4.750     0.000    61.300  1002.000   299.000   236.000     0.000
1998 03 14 23 00     4.730    -0.300    64.400  1002.000   114.000   232.000     0.000
1998 03 14 23 30     4.600    -1.000    70.300  1002.000    40.000   220.000     0.000
1998 03 15 00 00     4.170    -1.300    71.400  1002.000    18.000   216.000     0.000
1998 03 15 00 30     3.440    -1.600    73.900  1002.000     1.000   215.000     0.000
1998 03 15 01 00     2.790    -2.000    78.100  1002.000     0.000   214.000     0.000
1998 03 15 01 30     2.710    -2.300    79.600  1003.000     0.000   214.000     0.000
1998 03 15 02 00     2.490    -2.600    80.100  1003.000     0.000   215.000     0.000
1998 03 15 02 30     2.250    -2.800    80.800  1003.000     0.000   245.000     0.000
1998 03 15 03 00     2.160    -2.500    77.000  1003.000     0.000   234.000     0.000
1998 03 15 03 30     1.510    -2.700    79.100  1003.000     0.000   220.000     0.000
1998 03 15 04 00     1.080    -2.900    80.800  1003.000     0.000   214.000     0.000
1998 03 15 04 30     1.490    -3.000    83.500  1003.000     0.000   214.000     0.000
1998 03 15 05 00     1.540    -3.000    81.700  1003.000     0.000   214.000     0.000
1998 03 15 05 30     1.570    -3.000    81.400  1003.000     0.000   214.000     0.000
1998 03 15 06 00     1.130    -3.500    87.300  1003.000     0.000   215.000     0.000
1998 03 15 06 30     1.280    -3.900    91.000  1003.000     0.000   215.000     0.000
1998 03 15 07 00     2.010    -3.900    88.900  1004.000     0.000   218.000     0.000
1998 03 15 07 30     2.750    -4.100    86.700  1004.000     0.000   221.000     0.000
1998 03 15 08 00     2.390    -4.400    88.600  1003.000     0.000   226.000     0.000
1998 03 15 08 30     2.020    -4.400    88.400  1003.000     0.000   231.000     0.000
1998 03 15 09 00     2.820    -4.300    85.200  1003.000     0.000   234.000     0.000
1998 03 15 09 30     2.720    -4.200    84.800  1003.000     0.000   229.000     0.000
1998 03 15 10 00     3.750    -4.500    85.400  1003.000     0.000   240.000     0.000
1998 03 15 10 30     2.570    -4.600    86.000  1004.000     0.000   238.000     0.000
1998 03 15 11 00     2.850    -4.500    85.600  1004.000     0.000   236.000     0.000
1998 03 15 11 30     3.680    -4.300    83.400  1004.000     0.000   251.000     0.000
1998 03 15 12 00     2.310    -4.300    84.300  1004.000     0.000   253.000     0.000
1998 03 15 12 30     2.810    -4.300    84.700  1004.000     6.000   276.000     0.000
1998 03 15 13 00     3.970    -4.000    85.000  1005.000    25.000   289.000     0.000
1998 03 15 13 30     4.260    -3.600    83.600  1005.000    75.000   274.000     0.000
1998 03 15 14 00     3.760    -2.700    82.100  1005.000   230.000   252.000     0.000
1998 03 15 14 30     4.730    -2.000    79.800  1005.000   304.000   243.000     0.000
1998 03 15 15 00     5.150    -1.500    79.100  1005.000   344.000   285.000     0.000
1998 03 15 15 30     4.960    -1.600    79.800  1005.000   255.000   292.000     0.000
1998 03 15 16 00     4.690    -1.200    78.300  1005.000   336.000   291.000     0.000
1998 03 15 16 30     4.800    -0.500    76.600  1005.000   510.000   288.000     0.000
1998 03 15 17 00     4.840     0.100    76.900  1005.000   569.000   282.000     0.000
1998 03 15 17 30     4.580     0.300    73.800  1005.000   435.000   291.000     0.000
1998 03 15 18 00     4.230     0.700    71.300  1005.000   334.000   300.000     0.000
1998 03 15 18 30     3.470     0.600    72.100  1004.000   158.000   299.000     0.000
1998 03 15 19 00     3.830     0.700    73.700  1004.000   190.000   300.000     0.000
1998 03 15 19 30     4.400     0.900    73.500  1004.000   171.000   303.000     0.000
1998 03 15 20 00     4.570     1.000    71.800  1003.000   194.000   304.000     0.000
1998 03 15 20 30     4.490     1.300    69.300  1003.000   240.000   303.000     0.000
1998 03 15 21 00     4.140     1.400    68.800  1003.000   216.000   304.000     0.000
1998 03 15 21 30     4.160     1.400    68.100  1003.000   149.000   305.000     0.000
1998 03 15 22 00     3.730     1.400    69.700  1003.000   103.000   305.000     0.000
1998 03 15 22 30     4.060     1.300    73.200  1003.000    74.000   305.000     0.000
1998 03 15 23 00     5.370     0.800    79.200  1002.000    43.000   304.000     0.000
1998 03 15 23 30     5.780     0.300    83.000  1002.000    17.000   304.000     0.000
1998 03 16 00 00     6.210     0.000    84.000  1002.000     5.000   303.000     0.000
1998 03 16 00 30     6.890    -0.200    84.800  1002.000     0.000   303.000     0.000
1998 03 16 01 00     7.010    -0.300    85.500  1002.000     0.000   302.000     0.000
1998 03 16 01 30     7.200    -0.400    84.500  1002.000     0.000   303.000     0.000
1998 03 16 02 00     6.870    -0.400    83.100  1002.000     0.000   304.000     0.000
1998 03 16 02 30     7.470    -0.500    83.900  1002.000     0.000   305.000     0.000
1998 03 16 03 00     7.770    -0.600    84.200  1002.000     0.000   304.000     0.000
1998 03 16 03 30     7.410    -0.700    84.700  1002.000     0.000   305.000     0.000
1998 03 16 04 00     7.470    -0.700    84.500  1002.000     0.000   307.000     0.000
1998 03 16 04 30     7.490    -0.800    84.000  1002.000     0.000   308.000     0.000
1998 03 16 05 00     7.210    -0.800    84.500  1002.000     0.000   308.000     0.000
1998 03 16 05 30     6.730    -0.700    84.600  1002.000     0.000   309.000     0.000
1998 03 16 06 00     6.170    -0.700    85.300  1002.000     0.000   308.000     0.000
1998 03 16 06 30     6.010    -0.700    86.100  1002.000     0.000   309.000     0.000
1998 03 16 07 00     6.450    -0.700    85.700  1002.000     0.000   309.000     0.000
1998 03 16 07 30     6.580    -0.700    86.600  1002.000     0.000   308.000     0.000
1998 03 16 08 00     6.480    -0.700    88.000  1002.000     0.000   306.000     0.000
1998 03 16 08 30     7.010    -0.900    89.800  1002.000     0.000   303.000     0.000
1998 03 16 09 00     6.020    -0.800    90.800  1002.000     0.000   304.000     0.000
1998 03 16 09 30     6.330    -0.800    91.700  1002.000     0.000   303.000     0.000
1998 03 16 10 00     6.950    -0.800    92.300  1002.000     0.000   304.000     0.000
1998 03 16 10 30     6.360    -0.800    92.600  1002.000     0.000   305.000     0.000
1998 03 16 11 00     6.960    -0.800    92.500  1002.000     0.000   303.000     0.000
1998 03 16 11 30     6.890    -0.700    90.300  1002.000     0.000   305.000     0.000
1998 03 16 12 00     7.130    -0.700    89.400  1002.000     0.000   306.000     0.000
1998 03 16 12 30     5.760    -0.700    91.400  1002.000     3.000   307.000     0.000
1998 03 16 13 00     5.570    -0.500    89.900  1003.000    21.000   309.000     0.000
1998 03 16 13 30     6.550    -0.400    89.000  1003.000    53.000   309.000     0.000
1998 03 16 14 00     6.570    -0.300    89.600  1003.000    68.000   310.000     0.000
1998 03 16 14 30     6.940    -0.400    90.700  1002.000    74.000   311.000     0.000
1998 03 16 15 00     6.770    -0.300    90.500  1002.000    72.000   311.000     0.000
1998 03 16 15 30     7.160    -0.300    89.500  1003.000   118.000   312.000     0.000
1998 03 16 16 00     6.650    -0.100    89.000  1003.000   130.000   313.000     0.000
1998 03 16 16 30     7.120     0.200    87.700  1003.000   229.000   313.000     0.000
1998 03 16 17 00     6.660     0.600    85.100  1002.000   258.000   313.000     0.000
1998 03 16 17 30     6.690     1.100    82.000  1002.000   290.000   314.000     0.000
1998 03 16 18 00     6.930     1.900    78.300  1002.000   547.000   307.000     0.000
1998 03 16 18 30     7.070     2.400    75.200  1002.000   434.000   303.000     0.000
1998 03 16 19 00     6.870     2.600    75.300  1001.000   266.000   317.000     0.000
1998 03 16 19 30     7.060     3.000    74.200  1000.000   285.000   322.000     0.000
1998 03 16 20 00     6.920     3.400    72.400   999.000   258.000   324.000     0.000
1998 03 16 20 30     6.910     3.600    72.600   999.000   213.000   323.000     0.000
1998 03 16 21 00     6.040     3.600    73.100  1000.000   112.000   326.000     0.000
1998 03 16 21 30     6.380     3.400    73.900   999.000    95.000   327.000     0.000
1998 03 16 22 00     6.090     3.400    73.400   999.000    61.000   327.000     0.000
1998 03 16 22 30     5.630     3.300    74.400   999.000    40.000   327.000     0.000
1998 03 16 23 00     5.140     3.200    75.700   999.000    23.000   327.000     0.000
1998 03 16 23 30     4.980     3.200    76.100   999.000    12.000   328.000     0.000
1998 03 17 00 00     4.680     3.100    77.100   999.000     2.000   329.000     0.000
1998 03 17 00 30     4.920     3.000    77.800   999.000     0.000   330.000     0.000
1998 03 17 01 00     5.010     2.900    78.000   999.000     0.000   329.000     0.000
1998 03 17 01 30     5.170     2.800    78.700   999.000     0.000   329.000     0.000
1998 03 17 02 00     5.590     2.800    79.300   999.000     0.000   329.000     0.000
1998 03 17 02 30     5.540     2.600    81.700   998.000     0.000   328.000     0.000
1998 03 17 03 00     5.640     2.500    83.700   998.000     0.000   328.000     0.000
1998 03 17 03 30     5.690     2.300    86.500   998.000     0.000   328.000     0.000
1998 03 17 04 00     5.000     2.000    90.700   998.000     0.000   327.000     0.010
1998 03 17 04 30     5.510     1.800    93.200   997.000     0.000   328.000     0.000
1998 03 17 05 00     6.170     1.800    93.700   996.000     0.000   330.000     0.000
1998 03 17 05 30     6.910     1.900    93.700   995.000     0.000   329.000     0.000
1998 03 17 06 00     7.270     1.900    93.600   995.000     0.000   329.000     0.000
1998 03 17 06 30     6.720     2.000    94.000   995.000     0.000   328.000     0.010
1998 03 17 07 00     6.150     1.900    95.800   995.000     0.000   327.000     0.010
1998 03 17 07 30     6.000     1.900    97.100   995.000     0.000   331.000     0.000
1998 03 17 08 00     5.510     1.900    98.500   995.000     0.000   333.000     0.010
1998 03 17 08 30     5.850     1.900    99.000   994.000     0.000   331.000     0.000
1998 03 17 09 00     5.950     1.900    99.200   994.000     0.000   329.000     0.010
1998 03 17 09 30     6.310     1.900    99.600   993.000     0.000   327.000     0.000
1998 03 17 10 00     6.660     1.900    99.600   993.000     0.000   329.000     0.000
1998 03 17 10 30     7.290     2.000    99.600   993.000     0.000   330.000     0.000
1998 03 17 11 00     7.380     2.100    99.800   993.000     0.000   332.000     0.000
1998 03 17 11 30     7.980     2.100   100.000   992.000     0.000   334.000     0.010
1998 03 17 12 00     8.450     2.200   100.000   992.000     0.000   334.000     0.020
1998 03 17 12 30     8.220     2.300   100.000   992.000     2.000   334.000     0.040
1998 03 17 13 00     8.270     2.300   100.000   992.000     9.000   335.000     0.040
1998 03 17 13 30     7.740     2.500   100.000   991.000    16.000   336.000     0.040
1998 03 17 14 00     7.910     2.700   100.000   991.000    14.000   337.000     0.080
1998 03 17 14 30     7.770     3.000   100.000   991.000    33.000   337.000     0.050
1998 03 17 15 00     7.810     3.300   100.000   990.000    38.000   336.000     0.040
1998 03 17 15 30     7.650     3.900   100.000   990.000    43.000   338.000     0.050
1998 03 17 16 00     8.000     4.400   100.000   990.000    50.000   339.000     0.040
1998 03 17 16 30     8.050     4.600   100.000   989.000    60.000   340.000     0.050
1998 03 17 17 00     7.900     5.200   100.000   989.000    58.000   343.000     0.050
1998 03 17 17 30     8.220     5.600   100.000   988.000    59.000   345.000     0.060
1998 03 17 18 00     8.730     5.900   100.000   988.000    58.000   346.000     0.050
1998 03 17 18 30     8.330     6.400   100.000   988.000    94.000   348.000     0.030
1998 03 17 19 00     7.900     6.800   100.000   987.000    80.000   349.000     0.040
1998 03 17 19 30     6.730     7.200   100.000   987.000    69.000   352.000     0.020
1998 03 17 20 00     6.800     7.300   100.000   986.000    48.000   352.000     0.010
1998 03 17 20 30     6.660     7.400   100.000   986.000    35.000   353.000     0.010
1998 03 17 21 00     6.630     7.500   100.000   985.000    30.000   354.000     0.010
1998 03 17 21 30     6.530     7.700   100.000   985.000    33.000   355.000     0.000
1998 03 17 22 00     6.500     7.900   100.000   985.000    21.000   356.000     0.000
1998 03 17 22 30     6.310     8.200   100.000   985.000    21.000   357.000     0.010
1998 03 17 23 00     6.080     8.500   100.000   985.000    15.000   359.000     0.000
1998 03 17 23 30     5.430     8.800   100.000   985.000    29.000   360.000     0.000
1998 03 18 00 00     5.880     9.000   100.000   985.000     3.000   359.000     0.000
1998 03 18 00 30     6.360     9.200   100.000   985.000     0.000   358.000     0.000
1998 03 18 01 00     5.830     9.100   100.000   985.000     0.000   361.000     0.000
1998 03 18 01 30     5.680     9.100   100.000   985.000     0.000   360.000     0.000
1998 03 18 02 00     5.970     9.400   100.000   984.000     0.000   357.000     0.000
1998 03 18 02 30     5.840     9.700   100.000   984.000     0.000   356.000     0.000
1998 03 18 03 00     5.560     9.900   100.000   984.000     0.000   355.000     0.010
1998 03 18 03 30     5.270     9.800   100.000   984.000     0.000   357.000     0.000
1998 03 18 04 00     5.370     9.900   100.000   984.000     0.000   356.000     0.000
1998 03 18 04 30     5.680    10.300   100.000   984.000     0.000   363.000     0.030
1998 03 18 05 00     5.700    10.600   100.000   983.000     0.000   360.000     0.000
1998 03 18 05 30     6.940    10.900   100.000   983.000     0.000   359.000     0.010
1998 03 18 06 00     7.420    10.900   100.000   983.000     0.000   358.000     0.010
1998 03 18 06 30     6.600    10.800   100.000   983.000     0.000   363.000     0.010
1998 03 18 07 00     5.840    10.700   100.000   983.000     0.000   354.000     0.000
1998 03 18 07 30     6.550    10.900   100.000   983.000     0.000   361.000     0.000
1998 03 18 08 00     7.400    11.100   100.000   983.000     0.000   368.000     0.000
1998 03 18 08 30     7.150    10.900   100.000   983.000     0.000   368.000     0.000
1998 03 18 09 00     7.570    10.900   100.000   983.000     0.000   357.000     0.000
1998 03 18 09 30     7.200    10.800   100.000   983.000     0.000   336.000     0.000
1998 03 18 10 00     6.370    10.700   100.000   983.000     0.000   349.000     0.000
1998 03 18 10 30     6.720    10.800   100.000   983.000     0.000   370.000     0.000
1998 03 18 11 00     5.360    10.800   100.000   983.000     0.000   370.000     0.000
1998 03 18 11 30     4.520    10.700   100.000   983.000     0.000   371.000     0.000
1998 03 18 12 00     3.850    10.600   100.000   983.000     0.000   371.000     0.000
1998 03 18 12 30     4.490    10.800   100.000   983.000     1.000   369.000     0.000
1998 03 18 13 00     3.610    10.800   100.000   984.000     5.000   365.000     0.000
1998 03 18 13 30     3.390    10.800   100.000   984.000    33.000   362.000     0.000
1998 03 18 14 00     3.120    11.000   100.000   985.000    45.000   348.000     0.000
1998 03 18 14 30     4.190    11.500   100.000   984.000   179.000   310.000     0.000
1998 03 18 15 00     4.150    11.900   100.000   984.000   210.000   347.000     0.000
1998 03 18 15 30     4.670    12.400    95.600   985.000   284.000   362.000     0.000
1998 03 18 16 00     5.270    12.500    92.900   985.000   298.000   361.000     0.000
1998 03 18 16 30     5.160    12.500    92.600   985.000   259.000   361.000     0.000
1998 03 18 17 00     4.550    12.300    93.400   985.000   197.000   361.000     0.000
1998 03 18 17 30     4.750    12.400    90.700   984.000   263.000   360.000     0.000
1998 03 18 18 00     4.850    12.700    86.600   984.000   265.000   359.000     0.000
1998 03 18 18 30     4.940    12.500    87.200   984.000   169.000   358.000     0.000
1998 03 18 19 00     5.160    12.400    85.600   984.000   201.000   360.000     0.000
1998 03 18 19 30     5.610    12.300    85.500   984.000   195.000   361.000     0.000
1998 03 18 20 00     6.240    12.200    86.800   983.000   174.000   360.000     0.000
1998 03 18 20 30     5.900    11.200    94.300   984.000   186.000   356.000     0.000
1998 03 18 21 00     4.770    11.400    91.800   984.000   146.000   356.000     0.000
1998 03 18 21 30     3.970    11.500    92.300   984.000   106.000   360.000     0.000
1998 03 18 22 00     4.330    11.500    92.900   984.000   101.000   363.000     0.000
1998 03 18 22 30     4.450    10.700    97.900   984.000    27.000   363.000     0.000
1998 03 18 23 00     4.680    10.000   101.900   984.000    19.000   359.000     0.000
1998 03 18 23 30     3.180     9.700   103.200   984.000    10.000   356.000     0.000
1998 03 19 00 00     2.350     9.800   102.200   984.000     4.000   357.000     0.000
1998 03 19 00 30     2.680     9.700   101.500   984.000     0.000   356.000     0.000
1998 03 19 01 00     4.090     9.300   100.200   985.000     0.000   355.000     0.000
1998 03 19 01 30     3.850     8.800    99.600   985.000     0.000   344.000     0.000
1998 03 19 02 00     3.190     8.600    98.700   985.000     0.000   351.000     0.000
1998 03 19 02 30     3.060     8.500    97.900   985.000     0.000   343.000     0.000
1998 03 19 03 00     3.550     8.300    98.600   985.000     0.000   342.000     0.000
1998 03 19 03 30     4.860     7.900    98.200   985.000     0.000   341.000     0.000
1998 03 19 04 00     4.230     7.600    97.000   985.000     0.000   337.000     0.000
1998 03 19 04 30     4.070     7.300    97.900   986.000     0.000   321.000     0.000
1998 03 19 05 00     3.120     6.900    97.900   986.000     0.000   334.000     0.000
1998 03 19 05 30     3.680     6.700    98.300   986.000     0.000   319.000     0.000
1998 03 19 06 00     3.100     6.500    99.200   986.000     0.000   336.000     0.000
1998 03 19 06 30     3.880     6.300    99.100   986.000     0.000   342.000     0.000
1998 03 19 07 00     4.000     6.100    98.500   986.000     0.000   342.000     0.000
1998 03 19 07 30     3.730     6.000    99.600   986.000     0.000   341.000     0.000
1998 03 19 08 00     3.880     5.900   100.000   986.000     0.000   338.000     0.000
1998 03 19 08 30     3.930     5.700   100.000   986.000     0.000   337.000     0.000
1998 03 19 09 00     4.290     5.500    99.400   986.000     0.000   338.000     0.000
1998 03 19 09 30     3.470     5.400   100.000   985.000     0.000   337.000     0.000
1998 03 19 10 00     3.480     5.300   100.000   985.000     0.000   338.000     0.000
1998 03 19 10 30     3.860     5.100   100.000   986.000     0.000   336.000     0.000
1998 03 19 11 00     4.170     4.800   100.000   986.000     0.000   336.000     0.000
1998 03 19 11 30     4.520     4.600   100.000   987.000     0.000   335.000     0.000
1998 03 19 12 00     3.580     4.600   100.000   987.000     0.000   335.000     0.000
1998 03 19 12 30     2.470     4.600   100.000   986.000     3.000   336.000     0.000
1998 03 19 13 00     2.090     4.500   100.000   986.000    11.000   335.000     0.000
1998 03 19 13 30     2.890     4.200   100.000   986.000    21.000   334.000     0.000
1998 03 19 14 00     3.140     4.100   100.000   987.000    34.000   332.000     0.000
1998 03 19 14 30     3.680     4.400   100.000   987.000    73.000   332.000     0.000
1998 03 19 15 00     3.380     4.600    95.700   987.000    81.000   332.000     0.000
1998 03 19 15 30     3.070     4.500    96.400   987.000    72.000   331.000     0.000
1998 03 19 16 00     2.460     4.400    96.300   987.000    75.000   331.000     0.000
1998 03 19 16 30     2.030     4.400    95.800   986.000   102.000   332.000     0.000
1998 03 19 17 00     1.730     4.400    94.400   986.000   115.000   333.000     0.000
1998 03 19 17 30     1.430     4.600    93.800   986.000    83.000   333.000     0.000
1998 03 19 18 00     1.350     4.600    94.200   986.000   103.000   334.000     0.000
1998 03 19 18 30     2.220     4.800    94.500   986.000   119.000   334.000     0.000
1998 03 19 19 00     1.030     5.200    93.400   986.000   135.000   336.000     0.000
1998 03 19 19 30     1.300     5.300    92.900   986.000    93.000   337.000     0.000
1998 03 19 20 00     1.040     5.400    92.400   985.000    90.000   338.000     0.000
1998 03 19 20 30     1.090     5.500    93.000   985.000    62.000   339.000     0.000
1998 03 19 21 00     1.230     5.600    93.200   985.000    56.000   339.000     0.000
1998 03 19 21 30     1.980     5.600    94.000   984.000    49.000   339.000     0.000
1998 03 19 22 00     2.710     5.600    94.500   984.000    33.000   338.000     0.000
1998 03 19 22 30     3.940     5.700    95.800   983.000    30.000   339.000     0.000
1998 03 19 23 00     5.230     5.700    97.800   983.000    25.000   339.000     0.000
1998 03 19 23 30     6.530     5.600    98.300   983.000    13.000   338.000     0.000
1998 03 20 00 00     5.860     5.500    97.700   983.000     4.000   339.000     0.000
1998 03 20 00 30     5.910     5.300    99.000   983.000     0.000   339.000     0.010
1998 03 20 01 00     6.520     5.100   100.000   984.000     0.000   338.000     0.000
1998 03 20 01 30     8.030     4.500   100.000   984.000     0.000   336.000     0.000
1998 03 20 02 00     8.470     3.900   100.000   984.000     0.000   334.000     0.010
1998 03 20 02 30     8.330     3.500   100.000   984.000     0.000   331.000     0.020
1998 03 20 03 00     7.770     3.200   100.000   984.000     0.000   329.000     0.020
1998 03 20 03 30     8.120     2.900   100.000   984.000     0.000   328.000     0.020
1998 03 20 04 00     8.720     2.700   100.000   984.000     0.000   327.000     0.040
1998 03 20 04 30     9.520     2.600   100.000   983.000     0.000   326.000     0.020
1998 03 20 05 00     9.520     2.600   100.000   983.000     0.000   326.000     0.020
1998 03 20 05 30     9.520     2.500   100.000   982.000     0.000   325.000     0.020
1998 03 20 06 00    10.510     2.500   100.000   981.000     0.000   325.000     0.020
1998 03 20 06 30    10.240     2.400   100.000   981.000     0.000   324.000     0.000
1998 03 20 07 00    10.490     2.400   100.000   981.000     0.000   324.000     0.010
1998 03 20 07 30    11.200     2.300   100.000   980.000     0.000   324.000     0.010
1998 03 20 08 00    11.710     2.400   100.000   979.000     0.000   324.000     0.000
1998 03 20 08 30    12.810     2.400   100.000   979.000     0.000   325.000     0.020
1998 03 20 09 00    12.440     2.400   100.000   978.000     0.000   325.000     0.020
1998 03 20 09 30    12.240     2.400   100.000   978.000     0.000   325.000     0.040
1998 03 20 10 00    13.190     2.300   100.000   978.000     0.000   324.000     0.020
1998 03 20 10 30    13.520     2.200    99.300   978.000     0.000   324.000     0.040
1998 03 20 11 00    13.690     2.000    98.900   978.000     0.000   323.000     0.020
1998 03 20 11 30    13.060     1.800    99.100   978.000     0.000   322.000     0.020
1998 03 20 12 00    12.450     1.600    99.100   979.000     0.000   321.000     0.040
1998 03 20 12 30    12.040     1.500    98.700   979.000     2.000   321.000     0.020
1998 03 20 13 00    11.970     1.200    98.700   979.000     6.000   320.000     0.040
1998 03 20 13 30    12.810     1.100    98.000   979.000    14.000   319.000     0.020
1998 03 20 14 00    11.790     0.900    98.700   979.000    22.000   318.000     0.040
1998 03 20 14 30    13.220     0.800    98.400   979.000    35.000   318.000     0.050
1998 03 20 15 00    14.270     0.500    98.700   979.000    54.000   319.000     0.040
1998 03 20 15 30    13.780     0.600    98.600   979.000    66.000   319.000     0.030
1998 03 20 16 00    13.330     0.700    98.200   979.000    75.000   319.000     0.040
1998 03 20 16 30    13.160     0.700    98.200   979.000    88.000   318.000     0.030
1998 03 20 17 00    12.180     0.700    97.600   980.000    94.000   316.000     0.030
1998 03 20 17 30    12.570     0.600    97.600   980.000    95.000   316.000     0.020
1998 03 20 18 00    12.730     0.800    97.200   980.000   129.000   315.000     0.020
1998 03 20 18 30    13.080     0.800    96.700   980.000   122.000   315.000     0.000
1998 03 20 19 00    11.950     0.500    97.200   980.000    68.000   314.000     0.010
1998 03 20 19 30    11.610     0.400    97.300   980.000    74.000   314.000     0.010
1998 03 20 20 00    12.490     0.100    97.000   980.000    54.000   313.000     0.010
1998 03 20 20 30    11.900     0.100    96.400   980.000    61.000   312.000     0.010
1998 03 20 21 00    11.480     0.000    96.600   981.000    52.000   311.000     0.000
1998 03 20 21 30    11.140    -0.100    95.600   981.000    75.000   310.000     0.000
1998 03 20 22 00    10.970    -0.200    96.400   981.000    62.000   309.000     0.000
1998 03 20 22 30    10.880    -0.400    98.100   982.000    39.000   309.000     0.000
