!----------------------------------------------------------------------------------------------------------------------
!Location Information
!----------------------------------------------------------------------------------------------------------------------
&location
 latitude               =  40.01                                ! latitude [degrees]
 longitude              = -88.37                                ! longitude [degrees]
 vegetation_category    = 12                                    ! category based on land_cover_source
 soil_category          = 8                                     ! soil texture class
 deep_soil_temperature  = 285.0                                 ! deep soil temperature [K]
 elevation              = 218.0                                 ! elevation [m]
 sea_ice                = 0.0                                   ! sea ice fraction [-] (should be 0.0 for a land point)
 maximum_vegetation_pct = 96.0                                  ! maximum annual vegetation percentage [0-100]
 minimum_vegetation_pct = 1.0                                   ! minimum annual vegetation percentage [0-100]
 land_mask              = 1                                     ! land mask [-] (should be 1 for a land point)
 nsoil                  = 4                                     ! number of soil layers
/
!----------------------------------------------------------------------------------------------------------------------
!Initial States
!----------------------------------------------------------------------------------------------------------------------
&initial
 snow_depth             =  0.01                                 ! snow depth [m]
 snow_water_equivalent  =  1.0                                  ! snow water equivalent [mm]
 canopy_water           =  0.01                                 ! canopy water [mm]
 skin_temperature       =  263.7                                ! skin temperature [K]
 soil_layer_thickness   =  0.10,    0.30,    0.60,    1.00      ! layer thicknesses [m]
2001 02 19 23 30     4.610   273.850 0.0029908   998.000     0.000   288.000     0.000
2001 02 20 00 00     4.520   273.150 0.0028667   999.000     0.000   268.000     0.000
2001 02 20 00 30     5.310   272.750 0.0026964  1000.000     0.000   250.000     0.000
2001 02 20 01 00     3.760   272.150 0.0027048  1000.000     0.000   237.000     0.000
2001 02 20 01 30     4.510   271.850 0.0024977  1001.000     0.000   233.000     0.000
2001 02 20 02 00     4.760   271.650 0.0025739  1001.000     0.000   235.000     0.000
2001 02 20 02 30     4.990   271.550 0.0025754  1001.000     0.000   241.000     0.000
2001 02 20 03 00     5.810   270.950 0.0020857  1002.000     0.000   268.000     0.000
2001 02 20 03 30     5.500   270.650 0.0018530  1002.000     0.000   278.000     0.000
2001 02 20 04 00     6.450   270.250 0.0017711  1002.000     0.000   250.000     0.000
2001 02 20 04 30     5.030   269.950 0.0019604  1002.000     0.000   241.000     0.000
2001 02 20 05 00     5.440   269.450 0.0019753  1002.000     0.000   221.000     0.000
2001 02 20 05 30     6.860   268.650 0.0018337  1003.000     0.000   217.000     0.000
2001 02 20 06 00     6.740   268.150 0.0017080  1003.000     0.000   213.000     0.000
2001 02 20 06 30     5.890   267.950 0.0017495  1003.000     0.000   231.000     0.000
2001 02 20 07 00     6.410   267.450 0.0016420  1003.000     0.000   229.000     0.000
2001 02 20 07 30     5.790   266.850 0.0016539  1003.000     0.000   207.000     0.000
2001 02 20 08 00     6.730   266.350 0.0015666  1003.000     0.000   205.000     0.000
2001 02 20 08 30     6.540   265.950 0.0016194  1004.000     0.000   203.000     0.000
2001 02 20 09 00     5.910   265.550 0.0016496  1004.000     0.000   201.000     0.000
2001 02 20 09 30     6.870   265.150 0.0015701  1004.000     0.000   200.000     0.000
2001 02 20 10 00     6.740   264.850 0.0015425  1005.000     0.000   198.000     0.000
2001 02 20 10 30     6.660   264.550 0.0014949  1005.000     0.000   216.000     0.000
2001 02 20 11 00     6.720   264.250 0.0014215  1005.000     0.000   205.000     0.000
2001 02 20 11 30     6.950   263.950 0.0014188  1005.000     0.000   200.000     0.000
2001 02 20 12 00     6.690   263.650 0.0014232  1006.000     1.000   196.000     0.000
2001 02 20 12 30     6.190   263.450 0.0014028  1006.000    20.000   192.000     0.000
2001 02 20 13 00     6.070   263.550 0.0014015  1007.000    72.000   189.000     0.000
2001 02 20 13 30     6.250   264.050 0.0014138  1007.000   193.000   188.000     0.000
2001 02 20 14 00     5.450   264.550 0.0014331  1008.000   278.000   187.000     0.000
2001 02 20 14 30     5.190   264.950 0.0013989  1008.000   364.000   188.000     0.000
2001 02 20 15 00     5.000   265.450 0.0013375  1008.000   445.000   191.000     0.000
2001 02 20 15 30     4.680   266.150 0.0013491  1008.000   475.000   197.000     0.000
2001 02 20 16 00     4.010   266.550 0.0012745  1009.000   515.000   196.000     0.000
2001 02 20 16 30     4.200   267.050 0.0012296  1008.000   524.000   198.000     0.000
2001 02 20 17 00     4.610   267.650 0.0011290  1008.000   637.000   197.000     0.000
2001 02 20 17 30     4.650   268.050 0.0011017  1008.000   644.000   196.000     0.000
2001 02 20 18 00     5.010   268.650 0.0011593  1007.000   643.000   198.000     0.000
2001 02 20 18 30     4.710   269.150 0.0011881  1006.000   625.000   200.000     0.000
2001 02 20 19 00     5.000   269.450 0.0011459  1006.000   563.000   207.000     0.000
2001 02 20 19 30     5.050   269.650 0.0011526  1005.000   476.000   218.000     0.000
2001 02 20 20 00     5.340   269.850 0.0012383  1005.000   360.000   222.000     0.000
2001 02 20 20 30     5.110   270.050 0.0013216  1004.000   324.000   245.000     0.000
2001 02 20 21 00     5.320   270.150 0.0012919  1004.000   233.000   255.000     0.000
2001 02 20 21 30     5.850   270.150 0.0013694  1003.000   134.000   251.000     0.000
2001 02 20 22 00     6.240   270.050 0.0014680  1003.000    58.000   260.000     0.000
2001 02 20 22 30     6.000   270.050 0.0015708  1003.000    27.000   281.000     0.000
2001 02 20 23 00     5.890   269.950 0.0016749  1002.000     4.000   283.000     0.000
2001 02 20 23 30     5.820   269.850 0.0016863  1002.000     0.000   288.000     0.000
2001 02 21 00 00     5.960   269.950 0.0017590  1002.000     0.000   290.000     0.000
2001 02 21 00 30     5.570   269.850 0.0017967  1002.000     0.000   291.000     0.000
2001 02 21 01 00     4.300   269.850 0.0018444  1002.000     0.000   291.000     0.000
2001 02 21 01 30     3.530   269.750 0.0018081  1003.000     0.000   289.000     0.000
2001 02 21 02 00     3.620   269.650 0.0018152  1003.000     0.000   288.000     0.000
2001 02 21 02 30     4.100   269.350 0.0019922  1002.000     0.000   287.000     0.000
2001 02 21 03 00     4.140   268.850 0.0022122  1002.000     0.000   286.000     0.000
2001 02 21 03 30     4.260   268.150 0.0024685  1001.000     0.000   287.000     0.000
2001 02 21 04 00     4.380   267.950 0.0025220  1001.000     0.000   288.000     0.000
2001 02 21 04 30     3.960   267.750 0.0025402  1000.000     0.000   288.000     0.000
2001 02 21 05 00     4.720   267.650 0.0025336   999.000     0.000   288.000     0.000
2001 02 21 05 30     5.090   267.550 0.0025144   999.000     0.000   288.000     0.000
2001 02 21 06 00     5.970   267.450 0.0024978   998.000     0.000   287.000     0.000
2001 02 21 06 30     4.450   267.250 0.0024600   998.000     0.000   286.000     0.000
2001 02 21 07 00     5.260   267.150 0.0024437   997.000     0.000   285.000     0.000
2001 02 21 07 30     5.840   267.050 0.0024276   996.000     0.000   288.000     0.000
2001 02 21 08 00     5.700   267.250 0.0024649   996.000     0.000   291.000     0.000
2001 02 21 08 30     5.000   267.350 0.0024863   995.000     0.000   292.000     0.000
2001 02 21 09 00     4.880   267.350 0.0024789   995.000     0.000   292.000     0.000
2001 02 21 09 30     4.800   267.450 0.0024978   995.000     0.000   291.000     0.000
2001 02 21 10 00     4.210   267.550 0.0025093   995.000     0.000   289.000     0.000
2001 02 21 10 30     3.730   267.550 0.0025068   995.000     0.000   288.000     0.000
2001 02 21 11 00     3.930   267.550 0.0025068   995.000     0.000   289.000     0.000
2001 02 21 11 30     4.240   267.550 0.0025017   995.000     0.000   287.000     0.000
2001 02 21 12 00     3.960   267.350 0.0024614   995.000     0.000   287.000     0.000
2001 02 21 12 30     3.310   267.150 0.0024290   995.000     8.000   285.000     0.000
2001 02 21 13 00     3.590   267.150 0.0024217   995.000    28.000   285.000     0.000
2001 02 21 13 30     3.800   267.150 0.0023972   995.000    60.000   286.000     0.000
2001 02 21 14 00     2.840   267.250 0.0023958   996.000    96.000   286.000     0.000
2001 02 21 14 30     2.420   267.550 0.0024336   996.000   146.000   287.000     0.000
2001 02 21 15 00     2.480   267.750 0.0024528   995.000   218.000   288.000     0.000
2001 02 21 15 30     2.040   268.050 0.0024831   995.000   307.000   289.000     0.000
2001 02 21 16 00     1.530   269.050 0.0025759   995.000   410.000   290.000     0.000
2001 02 21 16 30     1.180   269.850 0.0026445   994.000   550.000   255.000     0.000
2001 02 21 17 00     2.080   269.950 0.0026522   994.000   659.000   250.000     0.000
2001 02 21 17 30     2.910   270.250 0.0026966   994.000   636.000   278.000     0.000
2001 02 21 18 00     4.080   270.450 0.0027370   994.000   451.000   290.000     0.000
2001 02 21 18 30     4.810   270.650 0.0027780   994.000   498.000   292.000     0.000
2001 02 21 19 00     4.760   270.950 0.0028437   994.000   439.000   288.000     0.000
2001 02 21 19 30     5.660   271.550 0.0029277   993.000   496.000   258.000     0.000
2001 02 21 20 00     5.590   271.350 0.0029286   993.000   386.000   264.000     0.000
2001 02 21 20 30     5.350   271.450 0.0029439   994.000   358.000   251.000     0.000
2001 02 21 21 00     4.330   271.450 0.0029639   993.000   313.000   237.000     0.000
2001 02 21 21 30     4.480   271.650 0.0030182   993.000   236.000   225.000     0.000
2001 02 21 22 00     4.740   271.650 0.0031043   993.000    94.000   265.000     0.000
2001 02 21 22 30     4.930   271.750 0.0031966   993.000    40.000   290.000     0.000
2001 02 21 23 00     4.090   271.750 0.0032591   993.000     9.000   290.000     0.000
2001 02 21 23 30     5.200   271.850 0.0032587   993.000     0.000   298.000     0.000
2001 02 22 00 00     5.890   271.550 0.0032116   994.000     0.000   298.000     0.000
2001 02 22 00 30     5.230   271.450 0.0032491   994.000     0.000   299.000     0.000
2001 02 22 01 00     5.320   271.550 0.0032800   994.000     0.000   300.000     0.000
2001 02 22 01 30     6.430   271.650 0.0033078   995.000     0.000   300.000     0.000
2001 02 22 02 00     6.070   271.650 0.0032906   995.000     0.000   300.000     0.000
2001 02 22 02 30     5.620   271.750 0.0033253   995.000     0.000   300.000     0.000
2001 02 22 03 00     5.820   271.850 0.0033289   995.000     0.000   299.000     0.000
2001 02 22 03 30     6.340   271.850 0.0032905   995.000     0.000   291.000     0.000
2001 02 22 04 00     5.410   271.750 0.0032700   996.000     0.000   283.000     0.000
2001 02 22 04 30     4.990   271.750 0.0032804   996.000     0.000   279.000     0.000
2001 02 22 05 00     5.200   271.750 0.0032147   996.000     0.000   283.000     0.000
2001 02 22 05 30     4.600   271.650 0.0031945   996.000     0.000   287.000     0.000
2001 02 22 06 00     4.620   271.650 0.0032254   996.000     0.000   293.000     0.000
2001 02 22 06 30     4.780   271.750 0.0032562   996.000     0.000   297.000     0.000
2001 02 22 07 00     5.110   271.850 0.0032908   997.000     0.000   299.000     0.000
2001 02 22 07 30     5.220   271.950 0.0033291   997.000     0.000   299.000     0.000
2001 02 22 08 00     5.740   272.050 0.0033501   997.000     0.000   300.000     0.000
2001 02 22 08 30     6.210   271.950 0.0033116   997.000     0.000   300.000     0.000
2001 02 22 09 00     6.330   271.850 0.0032351   997.000     0.000   298.000     0.000
2001 02 22 09 30     5.950   271.650 0.0032291   997.000     0.000   296.000     0.000
2001 02 22 10 00     5.860   271.450 0.0032325   997.000     0.000   298.000     0.000
2001 02 22 10 30     5.580   271.150 0.0031619   998.000     0.000   297.000     0.000
2001 02 22 11 00     4.740   270.850 0.0031086   998.000     0.000   255.000     0.000
2001 02 22 11 30     3.580   269.750 0.0028703   999.000     0.000   218.000     0.000
2001 02 22 12 00     3.010   268.850 0.0027245   999.000     1.000   217.000     0.000
2001 02 22 12 30     2.640   268.350 0.0026718   999.000    25.000   216.000     0.000
2001 02 22 13 00     2.420   268.450 0.0026893  1000.000    92.000   216.000     0.000
2001 02 22 13 30     2.660   268.950 0.0027927  1000.000   185.000   215.000     0.000
2001 02 22 14 00     3.090   269.450 0.0028531  1000.000   282.000   215.000     0.000
2001 02 22 14 30     3.380   269.850 0.0027844  1001.000   372.000   216.000     0.000
2001 02 22 15 00     3.310   270.350 0.0026977  1001.000   450.000   217.000     0.000
2001 02 22 15 30     2.790   270.550 0.0027035  1001.000   519.000   220.000     0.000
2001 02 22 16 00     2.310   270.650 0.0025587  1001.000   567.000   216.000     0.000
2001 02 22 16 30     1.530   271.050 0.0024560  1001.000   615.000   217.000     0.000
2001 02 22 17 00     1.050   271.550 0.0025356  1002.000   631.000   217.000     0.000
2001 02 22 17 30     1.110   272.350 0.0026054  1001.000   633.000   220.000     0.000
2001 02 22 18 00     1.000   272.850 0.0027582  1001.000   612.000   222.000     0.000
2001 02 22 18 30     0.970   273.050 0.0028062  1001.000   582.000   227.000     0.000
2001 02 22 19 00     1.360   273.350 0.0028438  1000.000   542.000   232.000     0.000
2001 02 22 19 30     1.690   273.550 0.0028893  1000.000   488.000   237.000     0.000
2001 02 22 20 00     2.550   273.750 0.0028995  1000.000   396.000   247.000     0.000
2001 02 22 20 30     3.030   273.950 0.0029013  1000.000   322.000   251.000     0.000
2001 02 22 21 00     3.530   273.950 0.0028932  1000.000   271.000   251.000     0.000
2001 02 22 21 30     4.560   273.850 0.0029968  1000.000   161.000   255.000     0.000
2001 02 22 22 00     5.200   273.650 0.0030606  1000.000   112.000   260.000     0.000
2001 02 22 22 30     4.520   273.250 0.0030577  1000.000    51.000   259.000     0.000
2001 02 22 23 00     4.460   273.050 0.0031417   999.000    10.000   268.000     0.000
2001 02 22 23 30     4.590   272.950 0.0032431   999.000     0.000   279.000     0.000
2001 02 23 00 00     5.250   272.850 0.0032458   999.000     0.000   292.000     0.000
2001 02 23 00 30     5.140   272.850 0.0032458   999.000     0.000   305.000     0.000
2001 02 23 01 00     4.880   273.050 0.0032517   999.000     0.000   305.000     0.000
2001 02 23 01 30     4.120   273.050 0.0032782   999.000     0.000   305.000     0.000
2001 02 23 02 00     4.460   273.350 0.0033040   999.000     0.000   294.000     0.000
2001 02 23 02 30     4.700   273.350 0.0033156   999.000     0.000   292.000     0.000
2001 02 23 03 00     4.800   273.350 0.0033582   999.000     0.000   300.000     0.000
2001 02 23 03 30     4.550   273.450 0.0034257   999.000     0.000   309.000     0.000
2001 02 23 04 00     4.470   273.450 0.0035389   999.000     0.000   316.000     0.000
2001 02 23 04 30     4.080   273.350 0.0036100   998.000     0.000   316.000     0.250
2001 02 23 05 00     4.560   273.450 0.0037771   998.000     0.000   316.000     0.510
2001 02 23 05 30     5.600   273.550 0.0038557   997.000     0.000   316.000     0.000
2001 02 23 06 00     5.630   273.650 0.0038917   997.000     0.000   316.000     0.250
2001 02 23 06 30     6.390   273.650 0.0039513   996.000     0.000   318.000     0.250
2001 02 23 07 00     7.190   273.750 0.0039800   995.000     0.000   317.000     0.250
2001 02 23 07 30     6.590   274.050 0.0040304   995.000     0.000   315.000     0.000
2001 02 23 08 00     6.730   274.250 0.0040515   994.000     0.000   315.000     0.000
2001 02 23 08 30     7.150   274.350 0.0040136   993.000     0.000   315.000     0.000
2001 02 23 09 00     5.890   274.350 0.0040346   993.000     0.000   314.000     0.000
2001 02 23 09 30     6.310   274.350 0.0040514   993.000     0.000   311.000     0.000
2001 02 23 10 00     7.290   274.350 0.0040430   993.000     0.000   309.000     0.000
2001 02 23 10 30     7.120   274.450 0.0040551   992.000     0.000   313.000     0.000
2001 02 23 11 00     7.850   274.950 0.0040585   991.000     0.000   318.000     0.000
2001 02 23 11 30     8.560   275.450 0.0040698   991.000     0.000   322.000     0.000
2001 02 23 12 00     7.880   275.250 0.0040972   991.000     0.000   324.000     0.000
2001 02 23 12 30     8.130   275.250 0.0041867   990.000     3.000   325.000     0.250
2001 02 23 13 00     8.400   275.550 0.0042679   989.000     8.000   326.000     0.250
2001 02 23 13 30     8.380   275.850 0.0043695   989.000    13.000   327.000     1.020
2001 02 23 14 00     7.870   276.050 0.0045081   988.000     9.000   327.000     1.270
2001 02 23 14 30     9.350   276.250 0.0047029   987.000     9.000   330.000     3.300
2001 02 23 15 00     8.830   276.850 0.0049625   987.000     8.000   331.000     3.810
2001 02 23 15 30     3.860   277.450 0.0051979   988.000    18.000   331.000     3.560
2001 02 23 16 00     2.270   277.150 0.0051356   988.000    27.000   332.000     2.290
2001 02 23 16 30     3.000   276.750 0.0049978   987.000    30.000   334.000     1.020
2001 02 23 17 00     4.080   276.550 0.0049326   986.000    32.000   335.000     0.510
2001 02 23 17 30     4.890   276.650 0.0049727   985.000    59.000   338.000     0.000
2001 02 23 18 00     5.010   277.650 0.0053411   984.000    47.000   342.000     0.250
2001 02 23 18 30     6.110   280.050 0.0063175   983.000    50.000   347.000     1.020
2001 02 23 19 00     7.550   281.350 0.0069134   982.000    25.000   352.000     0.250
2001 02 23 19 30     8.200   282.150 0.0073073   981.000    20.000   358.000     1.020
2001 02 23 20 00     9.560   282.850 0.0076693   980.000    51.000   361.000     1.020
2001 02 23 20 30    10.060   284.050 0.0083211   979.000    70.000   366.000     0.000
2001 02 23 21 00     9.800   284.750 0.0087185   979.000    55.000   370.000     0.000
2001 02 23 21 30     9.850   285.650 0.0092541   979.000    36.000   372.000     0.000
2001 02 23 22 00    10.300   286.250 0.0095208   978.000     8.000   375.000     0.000
2001 02 23 22 30     9.280   286.050 0.0094442   978.000     6.000   376.000     0.000
2001 02 23 23 00     9.060   286.150 0.0094969   978.000     2.000   375.000     0.000
2001 02 23 23 30     8.830   286.250 0.0095789   978.000     0.000   372.000     0.000
2001 02 24 00 00     7.900   286.550 0.0096607   977.000     0.000   372.000     0.000
2001 02 24 00 30     8.570   286.550 0.0098191   977.000     0.000   374.000     3.300
2001 02 24 01 00     8.580   286.550 0.0098389   977.000     0.000   374.000     0.250
2001 02 24 01 30     8.850   286.450 0.0097745   977.000     0.000   374.000     2.290
2001 02 24 02 00     7.470   286.350 0.0097106   977.000     0.000   375.000     2.790
2001 02 24 02 30    10.510   286.350 0.0097306   975.000     0.000   375.000     1.270
2001 02 24 03 00    12.670   286.550 0.0098694   974.000     0.000   371.000     1.780
2001 02 24 03 30     8.200   286.450 0.0097947   975.000     0.000   374.000     1.780
2001 02 24 04 00     7.210   286.450 0.0097947   975.000     0.000   377.000     1.020
2001 02 24 04 30     6.950   286.150 0.0096035   975.000     0.000   372.000     2.790
2001 02 24 05 00     4.650   285.450 0.0091892   973.000     0.000   358.000     0.000
2001 02 24 05 30     7.150   285.550 0.0092406   974.000     0.000   326.000     0.250
2001 02 24 06 00     6.620   285.550 0.0092406   974.000     0.000   349.000     0.000
2001 02 24 06 30     6.500   285.250 0.0090590   974.000     0.000   329.000     0.000
2001 02 24 07 00     7.490   285.550 0.0091385   973.000     0.000   331.000     0.000
2001 02 24 07 30     9.020   285.650 0.0087501   974.000     0.000   307.000     0.000
2001 02 24 08 00     8.490   285.350 0.0083029   973.000     0.000   289.000     0.000
2001 02 24 08 30     8.520   284.850 0.0079880   973.000     0.000   285.000     0.000
2001 02 24 09 00     8.760   284.650 0.0077688   973.000     0.000   293.000     0.000
2001 02 24 09 30     9.840   284.650 0.0076559   974.000     0.000   324.000     0.000
2001 02 24 10 00     9.540   284.250 0.0073611   974.000     0.000   305.000     0.000
2001 02 24 10 30    10.690   284.250 0.0072090   975.000     0.000   342.000     0.000
2001 02 24 11 00    12.620   284.150 0.0069923   975.000     0.000   348.000     0.000
2001 02 24 11 30    13.430   283.650 0.0066251   976.000     0.000   347.000     0.000
2001 02 24 12 00    14.680   281.850 0.0062441   977.000     0.000   341.000     0.000
2001 02 24 12 30    14.560   279.550 0.0050955   979.000     3.000   331.000     0.000
2001 02 24 13 00    11.610   278.750 0.0049434   980.000    26.000   324.000     0.000
2001 02 24 13 30    11.240   278.250 0.0046460   981.000    73.000   319.000     0.000
2001 02 24 14 00    12.550   277.450 0.0043197   982.000    72.000   317.000     0.000
2001 02 24 14 30    12.150   277.050 0.0042982   983.000    71.000   314.000     0.000
2001 02 24 15 00    13.660   276.650 0.0041394   984.000   163.000   307.000     0.000
2001 02 24 15 30    12.560   276.450 0.0040812   984.000   171.000   305.000     0.000
2001 02 24 16 00    12.050   275.650 0.0038936   985.000   121.000   309.000     0.000
2001 02 24 16 30    12.070   275.450 0.0038117   986.000   178.000   303.000     0.000
2001 02 24 17 00    12.810   275.250 0.0037268   987.000   192.000   305.000     0.000
2001 02 24 17 30    12.840   274.950 0.0035859   987.000   267.000   303.000     0.000
2001 02 24 18 00    12.280   275.250 0.0036331   988.000   294.000   299.000     0.000
2001 02 24 18 30    11.450   275.050 0.0036044   989.000   212.000   301.000     0.000
2001 02 24 19 00    11.260   275.250 0.0035486   989.000   190.000   287.000     0.000
2001 02 24 19 30    10.750   275.250 0.0035450   990.000   190.000   299.000     0.000
2001 02 24 20 00    10.580   275.550 0.0035815   991.000   195.000   296.000     0.000
2001 02 24 20 30    10.130   275.550 0.0036043   991.000   156.000   300.000     0.000
2001 02 24 21 00    10.200   275.750 0.0036106   992.000   186.000   296.000     0.000
2001 02 24 21 30     9.850   275.850 0.0035757   992.000   156.000   281.000     0.000
2001 02 24 22 00     9.760   275.650 0.0035768   993.000    94.000   278.000     0.000
2001 02 24 22 30     8.980   275.650 0.0035594   994.000    80.000   262.000     0.000
2001 02 24 23 00     8.360   275.250 0.0035128   994.000    20.000   237.000     0.000
2001 02 24 23 30     6.780   274.550 0.0034818   995.000     1.000   231.000     0.000
2001 02 25 00 00     6.090   274.150 0.0034614   995.000     0.000   227.000     0.000
2001 02 25 00 30     5.130   273.750 0.0034755   996.000     0.000   227.000     0.000
2001 02 25 01 00     5.460   273.650 0.0034504   996.000     0.000   226.000     0.000
2001 02 25 01 30     6.550   273.650 0.0033874   997.000     0.000   228.000     0.000
2001 02 25 02 00     6.310   273.550 0.0033787   997.000     0.000   233.000     0.000
2001 02 25 02 30     7.030   273.550 0.0033708   997.000     0.000   243.000     0.000
2001 02 25 03 00     6.080   273.350 0.0033655   998.000     0.000   230.000     0.000
2001 02 25 03 30     6.400   273.250 0.0033643   998.000     0.000   224.000     0.000
2001 02 25 04 00     5.580   272.950 0.0033670   998.000     0.000   223.000     0.000
2001 02 25 04 30     6.200   272.850 0.0033355   999.000     0.000   223.000     0.000
2001 02 25 05 00     5.910   272.750 0.0033298   999.000     0.000   222.000     0.000
2001 02 25 05 30     6.720   272.650 0.0032172   999.000     0.000   221.000     0.000
2001 02 25 06 00     6.560   272.550 0.0032120   999.000     0.000   220.000     0.000
2001 02 25 06 30     6.600   272.450 0.0032145  1000.000     0.000   220.000     0.000
2001 02 25 07 00     6.800   272.350 0.0032306  1000.000     0.000   219.000     0.000
2001 02 25 07 30     6.240   272.050 0.0031678  1001.000     0.000   218.000     0.000
2001 02 25 08 00     5.870   271.750 0.0031022  1001.000     0.000   218.000     0.000
2001 02 25 08 30     4.620   271.550 0.0031077  1001.000     0.000   217.000     0.000
2001 02 25 09 00     4.080   271.350 0.0031057  1001.000     0.000   217.000     0.000
2001 02 25 09 30     2.930   271.050 0.0030966  1002.000     0.000   216.000     0.000
2001 02 25 10 00     2.850   270.750 0.0030254  1002.000     0.000   216.000     0.000
2001 02 25 10 30     2.240   270.550 0.0030186  1002.000     0.000   215.000     0.000
2001 02 25 11 00     2.360   270.350 0.0029833  1002.000     0.000   215.000     0.000
2001 02 25 11 30     2.220   270.150 0.0029087  1002.000     0.000   215.000     0.000
2001 02 25 12 00     1.430   269.950 0.0028987  1002.000     3.000   216.000     0.000
2001 02 25 12 30     1.440   269.650 0.0028610  1003.000    42.000   217.000     0.000
2001 02 25 13 00     0.500   270.150 0.0029821  1003.000   127.000   218.000     0.000
2001 02 25 13 30     1.710   270.850 0.0030191  1003.000   219.000   219.000     0.000
2001 02 25 14 00     1.230   271.350 0.0029961  1003.000   309.000   220.000     0.000
2001 02 25 14 30     0.660   272.050 0.0029970  1004.000   391.000   222.000     0.000
2001 02 25 15 00     1.050   272.550 0.0030941  1004.000   466.000   223.000     0.000
2001 02 25 15 30     1.150   273.050 0.0032279  1004.000   532.000   224.000     0.000
2001 02 25 16 00     1.750   273.550 0.0033707  1004.000   582.000   225.000     0.000
2001 02 25 16 30     1.700   274.250 0.0035662  1004.000   623.000   227.000     0.000
2001 02 25 17 00     1.980   274.850 0.0035902  1004.000   628.000   229.000     0.000
2001 02 25 17 30     1.700   275.750 0.0038424  1004.000   664.000   231.000     0.000
2001 02 25 18 00     1.960   276.650 0.0038944  1003.000   663.000   234.000     0.000
2001 02 25 18 30     2.470   277.750 0.0040111  1002.000   646.000   237.000     0.000
2001 02 25 19 00     2.680   278.250 0.0039127  1002.000   602.000   240.000     0.000
2001 02 25 19 30     3.120   278.850 0.0042110  1002.000   557.000   242.000     0.000
2001 02 25 20 00     3.210   279.450 0.0043303  1002.000   498.000   244.000     0.000
2001 02 25 20 30     2.950   279.850 0.0043658  1002.000   423.000   248.000     0.000
2001 02 25 21 00     3.200   280.050 0.0043810  1001.000   290.000   253.000     0.000
2001 02 25 21 30     3.220   280.050 0.0045053  1001.000   143.000   266.000     0.000
2001 02 25 22 00     2.870   280.250 0.0045803  1001.000    86.000   286.000     0.000
2001 02 25 22 30     2.270   279.850 0.0046705  1001.000    39.000   289.000     0.000
2001 02 25 23 00     1.720   279.350 0.0046706  1000.000    12.000   290.000     0.000
2001 02 25 23 30     1.600   278.750 0.0047817  1000.000     1.000   288.000     0.000
2001 02 26 00 00     1.070   278.250 0.0047608  1000.000     0.000   296.000     0.000
2001 02 26 00 30     0.970   278.450 0.0046383  1000.000     0.000   289.000     0.000
2001 02 26 01 00     0.800   277.950 0.0044746  1001.000     0.000   282.000     0.000
2001 02 26 01 30     0.870   276.850 0.0044998  1001.000     0.000   280.000     0.000
2001 02 26 02 00     0.990   277.550 0.0044397  1001.000     0.000   297.000     0.000
2001 02 26 02 30     1.080   277.650 0.0044131  1001.000     0.000   303.000     0.000
2001 02 26 03 00     0.760   278.350 0.0042920  1001.000     0.000   294.000     0.000
2001 02 26 03 30     1.470   275.550 0.0042436  1000.000     0.000   284.000     0.000
2001 02 26 04 00     1.200   275.150 0.0042477  1001.000     0.000   295.000     0.000
2001 02 26 04 30     1.960   275.650 0.0044113  1001.000     0.000   303.000     0.000
2001 02 26 05 00     1.980   275.550 0.0043980  1000.000     0.000   293.000     0.000
2001 02 26 05 30     3.840   275.350 0.0043804  1000.000     0.000   288.000     0.000
2001 02 26 06 00     5.040   274.750 0.0040934  1001.000     0.000   298.000     0.000
2001 02 26 06 30     4.910   274.350 0.0039523  1001.000     0.000   299.000     0.000
2001 02 26 07 00     5.530   274.050 0.0037985  1001.000     0.000   302.000     0.000
2001 02 26 07 30     6.250   273.750 0.0036572  1001.000     0.000   302.000     0.000
2001 02 26 08 00     6.090   273.550 0.0036989  1001.000     0.000   301.000     0.000
2001 02 26 08 30     5.780   273.350 0.0036263  1001.000     0.000   300.000     0.000
2001 02 26 09 00     6.980   273.250 0.0034732  1001.000     0.000   300.000     0.000
2001 02 26 09 30     7.440   273.050 0.0033777  1001.000     0.000   300.000     0.000
2001 02 26 10 00     7.300   272.950 0.0033536  1002.000     0.000   300.000     0.000
2001 02 26 10 30     6.750   272.850 0.0033665  1002.000     0.000   301.000     0.000
2001 02 26 11 00     7.140   272.750 0.0033383  1002.000     0.000   302.000     0.000
2001 02 26 11 30     7.030   272.750 0.0033498  1003.000     0.000   304.000     0.000
2001 02 26 12 00     7.960   272.650 0.0032961  1003.000     3.000   294.000     0.000
2001 02 26 12 30     6.660   272.550 0.0033304  1003.000    17.000   295.000     0.000
2001 02 26 13 00     7.440   272.450 0.0032048  1003.000    44.000   301.000     0.000
2001 02 26 13 30     6.810   272.450 0.0031578  1003.000    60.000   299.000     0.000
2001 02 26 14 00     6.390   272.350 0.0031815  1003.000    80.000   300.000     0.000
2001 02 26 14 30     5.650   272.350 0.0032859  1004.000   118.000   301.000     0.000
2001 02 26 15 00     5.660   272.050 0.0033267  1004.000   118.000   302.000     0.000
2001 02 26 15 30     5.100   271.850 0.0033577  1004.000    58.000   305.000     0.000
2001 02 26 16 00     4.820   271.850 0.0033474  1004.000    56.000   304.000     0.000
2001 02 26 16 30     5.150   272.050 0.0031267  1004.000    93.000   301.000     0.000
